tool,formula,variables,formula_id,output,time
SPIN_v651,((((!s) || (!p))) && ([](((s) || (!q)))) && ([](((!p) || (<>(r)) || (<>(q))))) && (((<>(((r) && (<>(s))))) || (X(((p) && ([](!q)))))))),#r#s#p#q,2781,SAT,0.03
NUSMV_v260,((((!s) | (!p))) & (G(((s) | (!q)))) & (G(((!p) | (F(r)) | (F(q))))) & (((F(((r) & (F(s))))) | (X(((p) & (G(!q)))))))),#r#s#p#q,2781,SAT,0.03
all,(G(Fp0|Fp3|!p2)&(F(p0&Fp1)|(p2&G!p3))&(!p1|!p2)&G(p1|!p3)),#r#s#p#q,2782,SAT,no-time
SPIN_v651,((((!s) || (!p))) && ([](((s) || (!q)))) && ([](((!p) || (<>(r)) || (<>(q))))) && (((((p) && ([](!q)))) || (<>(((r) && (<>(s)))))))),#r#s#p#q,2782,SAT,0.03
NUSMV_v260,((((!s) | (!p))) & (G(((s) | (!q)))) & (G(((!p) | (F(r)) | (F(q))))) & (((((p) & (G(!q)))) | (F(((r) & (F(s)))))))),#r#s#p#q,2782,SAT,0.03
all,(G(Fp0|Fp3|!p2)&((p0&Fp1)|F(p2&G!p3))&(!p1|!p2)&G(p1|!p3)),#r#s#p#q,2783,SAT,no-time
SPIN_v651,((((!s) || (!p))) && ([](((s) || (!q)))) && ([](((!p) || (<>(r)) || (<>(q))))) && (((((r) && (<>(s)))) || (<>(((p) && ([](!q)))))))),#r#s#p#q,2783,SAT,0.03
NUSMV_v260,((((!s) | (!p))) & (G(((s) | (!q)))) & (G(((!p) | (F(r)) | (F(q))))) & (((((r) & (F(s)))) | (F(((p) & (G(!q)))))))),#r#s#p#q,2783,SAT,0.03
all,G(p1|!p3),#r#s#p#q,2784,SAT,no-time
SPIN_v651,[](((s) || (!q))),#r#s#p#q,2784,SAT,0.03
NUSMV_v260,G(((s) | (!q))),#r#s#p#q,2784,SAT,0.03
all,(G(!p2|Fp3)&G(p2|XG!p1)),#r#s#p#q,2785,SAT,no-time
SPIN_v651,(([](((!p) || (<>(q))))) && ([](((p) || (X([](!s))))))),#r#s#p#q,2785,SAT,0.03
NUSMV_v260,((G(((!p) | (F(q))))) & (G(((p) | (X(G(!s))))))),#r#s#p#q,2785,SAT,0.03
all,(G(p2|XG!p1)&G(!p2|Fp3)&G(p1|!p3)),#r#s#p#q,2786,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && ([](((p) || (X([](!s))))))),#r#s#p#q,2786,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (G(((p) | (X(G(!s))))))),#r#s#p#q,2786,SAT,0.03
all,(G(!p2|Fp3)&G(p1|!p3)&((Fp2&p0)|GF(p0&Fp1))&G(p2|XG!p1)),#r#s#p#q,2787,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && ([](((p) || (X([](!s)))))) && (((((r) && (<>(p)))) || ([](<>(((r) && (<>(s))))))))),#r#s#p#q,2787,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (G(((p) | (X(G(!s)))))) & (((((r) & (F(p)))) | (G(F(((r) & (F(s))))))))),#r#s#p#q,2787,SAT,0.03
all,(G(!p2|Fp3)&G(p1|!p3)&((p0&Fp1)|F(p0&Xp2))&G(p2|XG!p1)),#r#s#p#q,2788,DIFF-SAT-UNSAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && (((((r) && (<>(s)))) || (<>(((r) && (X(p))))))) && ([](((p) || (X([](!s))))))),#r#s#p#q,2788,UNSAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (((((r) & (F(s)))) | (F(((r) & (X(p))))))) & (G(((p) | (X(G(!s))))))),#r#s#p#q,2788,SAT,0.03
all,(G(!p2|Fp3)&G(p1|!p3)&(F(p0&Fp1)WF(p2&G!p3))&G(p2|XG!p1)),#r#s#p#q,2789,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && ([](((p) || (X([](!s)))))) && (((<>(((p) && ([](!q))))) || ([](<>(((r) && (<>(s))))))))),#r#s#p#q,2789,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (G(((p) | (X(G(!s)))))) & (((F(((p) & (G(!q))))) | (G(F(((r) & (F(s))))))))),#r#s#p#q,2789,SAT,0.03
all,(X((p0&Fp1)|F(p0&Xp2))&G(!p2|Fp3)&G(p1|!p3)&G(p2|XG!p1)),#r#s#p#q,2790,DIFF-SAT-UNSAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && ([](((p) || (X([](!s)))))) && (X(((((r) && (<>(s)))) || (<>(((r) && (X(p))))))))),#r#s#p#q,2790,UNSAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (G(((p) | (X(G(!s)))))) & (X(((((r) & (F(s)))) | (F(((r) & (X(p))))))))),#r#s#p#q,2790,SAT,0.03
all,(G(!p2|Fp3)&(X(p2&G!p3)U((p2&G!p1)|F(p0&Fp1)))&G(p1|!p3)&G(p2|XG!p1)),#r#s#p#q,2791,DIFF-SAT-UNSAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && ([](((p) || (X([](!s)))))) && (((X(((p) && ([](!q))))) U (((((p) && ([](!s)))) || (<>(((r) && (<>(s)))))))))),#r#s#p#q,2791,UNSAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (G(((p) | (X(G(!s)))))) & (((X(((p) & (G(!q))))) U (((((p) & (G(!s)))) | (F(((r) & (F(s)))))))))),#r#s#p#q,2791,SAT,0.03
all,(G(!p2|Fp3)&X((p2&G!p1)|(GFp1&Gp0))&G(p1|!p3)&G(p2|XG!p1)),#r#s#p#q,2792,DIFF-SAT-UNSAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && ([](((p) || (X([](!s)))))) && (X(((((p) && ([](!s)))) || ((([](r)) && ([](<>(s))))))))),#r#s#p#q,2792,UNSAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (G(((p) | (X(G(!s)))))) & (X(((((p) & (G(!s)))) | (((G(r)) & (G(F(s))))))))),#r#s#p#q,2792,SAT,0.02
all,(G(!p2|Fp3)&G(p1|!p3)&(F(p2&Gp0)|FG((p0&Fp1)|F(p0&Xp2)))&G(p2|XG!p1)),#r#s#p#q,2793,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && ([](((p) || (X([](!s)))))) && (((<>(((p) && ([](r))))) || (<>([](((((r) && (<>(s)))) || (<>(((r) && (X(p)))))))))))),#r#s#p#q,2793,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (G(((p) | (X(G(!s)))))) & (((F(((p) & (G(r))))) | (F(G(((((r) & (F(s)))) | (F(((r) & (X(p)))))))))))),#r#s#p#q,2793,SAT,0.03
all,(G(!p2|Fp3)&(F(p0&p2)|(p0&FGp1&Fp1))&G(p1|!p3)&G(p2|XG!p1)),#r#s#p#q,2794,DIFF-SAT-UNSAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && (((<>(((r) && (p)))) || (((r) && (<>(s)) && (<>([](s))))))) && ([](((p) || (X([](!s))))))),#r#s#p#q,2794,UNSAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (((F(((r) & (p)))) | (((r) & (F(s)) & (F(G(s))))))) & (G(((p) | (X(G(!s))))))),#r#s#p#q,2794,SAT,0.03
all,(G(!p2|Fp3)&(F(Fp2&p0)WXF(p0&Fp1))&G(p1|!p3)&G(p2|XG!p1)),#r#s#p#q,2795,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && ([](((p) || (X([](!s)))))) && ((([](<>(((r) && (<>(p)))))) || (((<>(((r) && (<>(p))))) U (X(<>(((r) && (<>(s))))))))))),#r#s#p#q,2795,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (G(((p) | (X(G(!s)))))) & (((G(F(((r) & (F(p)))))) | (((F(((r) & (F(p))))) U (X(F(((r) & (F(s))))))))))),#r#s#p#q,2795,SAT,0.03
all,(G(!p2|Fp3)&(F(p0&p2)|(p0&F!p1&Fp1))&G(p1|!p3)&G(p2|XG!p1)),#r#s#p#q,2796,DIFF-SAT-UNSAT,no-time
SPIN_v651,(([](((s) || (!q)))) && (((((r) && (<>(s)) && (<>(!s)))) || (<>(((r) && (p)))))) && ([](((!p) || (<>(q))))) && ([](((p) || (X([](!s))))))),#r#s#p#q,2796,UNSAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (((((r) & (F(s)) & (F(!s)))) | (F(((r) & (p)))))) & (G(((!p) | (F(q))))) & (G(((p) | (X(G(!s))))))),#r#s#p#q,2796,SAT,0.03
all,(G(!p2|Fp3)&(((p0&Xp1)W(G!p3&G(p2|G!p3)&p2))WGF(p0&p2))&G(p1|!p3)&G(p2|XG!p1)),#r#s#p#q,2797,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && ([](((p) || (X([](!s)))))) && ((([]((((([](r)) && ([](X(s))))) || (((((r) && (X(s)))) U (((p) && ([](!q)) && ([](((p) || ([](!q)))))))))))) || ((((((([](r)) && ([](X(s))))) || (((((r) && (X(s)))) U (((p) && ([](!q)) && ([](((p) || ([](!q))))))))))) U ([](<>(((r) && (p)))))))))),#r#s#p#q,2797,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (G(((p) | (X(G(!s)))))) & (((G(((((G(r)) & (G(X(s))))) | (((((r) & (X(s)))) U (((p) & (G(!q)) & (G(((p) | (G(!q)))))))))))) | (((((((G(r)) & (G(X(s))))) | (((((r) & (X(s)))) U (((p) & (G(!q)) & (G(((p) | (G(!q))))))))))) U (G(F(((r) & (p)))))))))),#r#s#p#q,2797,SAT,0.03
all,(G(!p2|Fp3)&(F(p0&p1)|F(p0&p2))&G(p1|!p3)&G(p2|XG!p1)),#r#s#p#q,2798,DIFF-SAT-UNSAT,no-time
SPIN_v651,(([](((s) || (!q)))) && (((<>(((r) && (s)))) || (<>(((r) && (p)))))) && ([](((!p) || (<>(q))))) && ([](((p) || (X([](!s))))))),#r#s#p#q,2798,UNSAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (((F(((r) & (s)))) | (F(((r) & (p)))))) & (G(((!p) | (F(q))))) & (G(((p) | (X(G(!s))))))),#r#s#p#q,2798,SAT,0.02
all,((F(p0&Fp3)|F(p2&G!p3))&G(!p2|Fp3)&G(p1|!p3)&G(p2|XG!p1)),#r#s#p#q,2799,DIFF-SAT-UNSAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && (((<>(((r) && (<>(q))))) || (<>(((p) && ([](!q))))))) && ([](((p) || (X([](!s))))))),#r#s#p#q,2799,UNSAT,0.02
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (((F(((r) & (F(q))))) | (F(((p) & (G(!q))))))) & (G(((p) | (X(G(!s))))))),#r#s#p#q,2799,SAT,0.02
all,(G(!p2|Fp3)&G(p1|!p3)&(X(p2&G!p3)|F(p0&Fp1))&G(p2|XG!p1)),#r#s#p#q,2800,DIFF-SAT-UNSAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && (((<>(((r) && (<>(s))))) || (X(((p) && ([](!q))))))) && ([](((p) || (X([](!s))))))),#r#s#p#q,2800,UNSAT,0.02
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (((F(((r) & (F(s))))) | (X(((p) & (G(!q))))))) & (G(((p) | (X(G(!s))))))),#r#s#p#q,2800,SAT,0.03
all,(G(!p2|Fp3)&(F(p0&Fp1)|(p2&G!p3))&G(p1|!p3)&G(p2|XG!p1)),#r#s#p#q,2801,DIFF-SAT-UNSAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && (((((p) && ([](!q)))) || (<>(((r) && (<>(s))))))) && ([](((p) || (X([](!s))))))),#r#s#p#q,2801,UNSAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (((((p) & (G(!q)))) | (F(((r) & (F(s))))))) & (G(((p) | (X(G(!s))))))),#r#s#p#q,2801,SAT,0.03
all,(G(!p2|Fp3)&((p0&Fp1)|F(p2&G!p3))&G(p1|!p3)&G(p2|XG!p1)),#r#s#p#q,2802,DIFF-SAT-UNSAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && (((((r) && (<>(s)))) || (<>(((p) && ([](!q))))))) && ([](((p) || (X([](!s))))))),#r#s#p#q,2802,UNSAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (((((r) & (F(s)))) | (F(((p) & (G(!q))))))) & (G(((p) | (X(G(!s))))))),#r#s#p#q,2802,SAT,0.02
all,G(p1|!p3),#r#s#p#q,2803,SAT,no-time
SPIN_v651,[](((s) || (!q))),#r#s#p#q,2803,SAT,0.02
NUSMV_v260,G(((s) | (!q))),#r#s#p#q,2803,SAT,0.02
all,(G(!p0|GF!p3)&G(!p2|Fp3)),#r#s#p#q,2804,SAT,no-time
SPIN_v651,(([](((!p) || (<>(q))))) && ([](((!r) || ([](<>(!q))))))),#r#s#p#q,2804,SAT,0.02
NUSMV_v260,((G(((!p) | (F(q))))) & (G(((!r) | (G(F(!q))))))),#r#s#p#q,2804,SAT,0.02
all,(G(!p0|GF!p3)&G(!p2|Fp3)&G(p1|!p3)),#r#s#p#q,2805,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && ([](((!r) || ([](<>(!q))))))),#r#s#p#q,2805,SAT,0.02
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (G(((!r) | (G(F(!q))))))),#r#s#p#q,2805,SAT,0.02
all,(G(!p2|Fp3)&G(!p0|GF!p3)&G(p1|!p3)&((Fp2&p0)|GF(p0&Fp1))),#r#s#p#q,2806,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && ([](((!r) || ([](<>(!q)))))) && (((((r) && (<>(p)))) || ([](<>(((r) && (<>(s))))))))),#r#s#p#q,2806,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (G(((!r) | (G(F(!q)))))) & (((((r) & (F(p)))) | (G(F(((r) & (F(s))))))))),#r#s#p#q,2806,SAT,0.03
all,(G(!p2|Fp3)&G(!p0|GF!p3)&G(p1|!p3)&((p0&Fp1)|F(p0&Xp2))),#r#s#p#q,2807,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && (((((r) && (<>(s)))) || (<>(((r) && (X(p))))))) && ([](((!r) || ([](<>(!q))))))),#r#s#p#q,2807,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (((((r) & (F(s)))) | (F(((r) & (X(p))))))) & (G(((!r) | (G(F(!q))))))),#r#s#p#q,2807,SAT,0.03
all,(G(!p2|Fp3)&G(!p0|GF!p3)&G(p1|!p3)&(F(p0&Fp1)WF(p2&G!p3))),#r#s#p#q,2808,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && ([](((!r) || ([](<>(!q)))))) && (((<>(((p) && ([](!q))))) || ([](<>(((r) && (<>(s))))))))),#r#s#p#q,2808,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (G(((!r) | (G(F(!q)))))) & (((F(((p) & (G(!q))))) | (G(F(((r) & (F(s))))))))),#r#s#p#q,2808,SAT,0.03
all,(X((p0&Fp1)|F(p0&Xp2))&G(!p2|Fp3)&G(!p0|GF!p3)&G(p1|!p3)),#r#s#p#q,2809,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && ([](((!r) || ([](<>(!q)))))) && (X(((((r) && (<>(s)))) || (<>(((r) && (X(p))))))))),#r#s#p#q,2809,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (G(((!r) | (G(F(!q)))))) & (X(((((r) & (F(s)))) | (F(((r) & (X(p))))))))),#r#s#p#q,2809,SAT,0.03
all,((X(p2&G!p3)U((p2&G!p1)|F(p0&Fp1)))&G(!p2|Fp3)&G(!p0|GF!p3)&G(p1|!p3)),#r#s#p#q,2810,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && ([](((!r) || ([](<>(!q)))))) && (((X(((p) && ([](!q))))) U (((((p) && ([](!s)))) || (<>(((r) && (<>(s)))))))))),#r#s#p#q,2810,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (G(((!r) | (G(F(!q)))))) & (((X(((p) & (G(!q))))) U (((((p) & (G(!s)))) | (F(((r) & (F(s)))))))))),#r#s#p#q,2810,SAT,0.03
all,(G(!p2|Fp3)&X((p2&G!p1)|(GFp1&Gp0))&G(!p0|GF!p3)&G(p1|!p3)),#r#s#p#q,2811,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && ([](((!r) || ([](<>(!q)))))) && (X(((((p) && ([](!s)))) || ((([](r)) && ([](<>(s))))))))),#r#s#p#q,2811,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (G(((!r) | (G(F(!q)))))) & (X(((((p) & (G(!s)))) | (((G(r)) & (G(F(s))))))))),#r#s#p#q,2811,SAT,0.03
all,(G(!p2|Fp3)&G(!p0|GF!p3)&G(p1|!p3)&(F(p2&Gp0)|FG((p0&Fp1)|F(p0&Xp2)))),#r#s#p#q,2812,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && ([](((!r) || ([](<>(!q)))))) && (((<>(((p) && ([](r))))) || (<>([](((((r) && (<>(s)))) || (<>(((r) && (X(p)))))))))))),#r#s#p#q,2812,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (G(((!r) | (G(F(!q)))))) & (((F(((p) & (G(r))))) | (F(G(((((r) & (F(s)))) | (F(((r) & (X(p)))))))))))),#r#s#p#q,2812,SAT,0.03
all,(G(!p2|Fp3)&G(!p0|GF!p3)&(F(p0&p2)|(p0&FGp1&Fp1))&G(p1|!p3)),#r#s#p#q,2813,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && (((<>(((r) && (p)))) || (((r) && (<>(s)) && (<>([](s))))))) && ([](((!r) || ([](<>(!q))))))),#r#s#p#q,2813,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (((F(((r) & (p)))) | (((r) & (F(s)) & (F(G(s))))))) & (G(((!r) | (G(F(!q))))))),#r#s#p#q,2813,SAT,0.03
all,(G(!p2|Fp3)&G(!p0|GF!p3)&(F(Fp2&p0)WXF(p0&Fp1))&G(p1|!p3)),#r#s#p#q,2814,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && ([](((!r) || ([](<>(!q)))))) && ((([](<>(((r) && (<>(p)))))) || (((<>(((r) && (<>(p))))) U (X(<>(((r) && (<>(s))))))))))),#r#s#p#q,2814,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (G(((!r) | (G(F(!q)))))) & (((G(F(((r) & (F(p)))))) | (((F(((r) & (F(p))))) U (X(F(((r) & (F(s))))))))))),#r#s#p#q,2814,SAT,0.03
all,(G(!p2|Fp3)&G(!p0|GF!p3)&(F(p0&p2)|(p0&F!p1&Fp1))&G(p1|!p3)),#r#s#p#q,2815,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && (((((r) && (<>(s)) && (<>(!s)))) || (<>(((r) && (p)))))) && ([](((!p) || (<>(q))))) && ([](((!r) || ([](<>(!q))))))),#r#s#p#q,2815,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (((((r) & (F(s)) & (F(!s)))) | (F(((r) & (p)))))) & (G(((!p) | (F(q))))) & (G(((!r) | (G(F(!q))))))),#r#s#p#q,2815,SAT,0.03
all,((((p0&Xp1)W(G!p3&G(p2|G!p3)&p2))WGF(p0&p2))&G(!p2|Fp3)&G(!p0|GF!p3)&G(p1|!p3)),#r#s#p#q,2816,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && ([](((!r) || ([](<>(!q)))))) && ((([]((((([](r)) && ([](X(s))))) || (((((r) && (X(s)))) U (((p) && ([](!q)) && ([](((p) || ([](!q)))))))))))) || ((((((([](r)) && ([](X(s))))) || (((((r) && (X(s)))) U (((p) && ([](!q)) && ([](((p) || ([](!q))))))))))) U ([](<>(((r) && (p)))))))))),#r#s#p#q,2816,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (G(((!r) | (G(F(!q)))))) & (((G(((((G(r)) & (G(X(s))))) | (((((r) & (X(s)))) U (((p) & (G(!q)) & (G(((p) | (G(!q)))))))))))) | (((((((G(r)) & (G(X(s))))) | (((((r) & (X(s)))) U (((p) & (G(!q)) & (G(((p) | (G(!q))))))))))) U (G(F(((r) & (p)))))))))),#r#s#p#q,2816,SAT,0.03
all,((F(p0&p1)|F(p0&p2))&G(!p2|Fp3)&G(!p0|GF!p3)&G(p1|!p3)),#r#s#p#q,2817,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && (((<>(((r) && (s)))) || (<>(((r) && (p)))))) && ([](((!p) || (<>(q))))) && ([](((!r) || ([](<>(!q))))))),#r#s#p#q,2817,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (((F(((r) & (s)))) | (F(((r) & (p)))))) & (G(((!p) | (F(q))))) & (G(((!r) | (G(F(!q))))))),#r#s#p#q,2817,SAT,0.03
all,((F(p0&Fp3)|F(p2&G!p3))&G(!p2|Fp3)&G(!p0|GF!p3)&G(p1|!p3)),#r#s#p#q,2818,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && (((<>(((r) && (<>(q))))) || (<>(((p) && ([](!q))))))) && ([](((!r) || ([](<>(!q))))))),#r#s#p#q,2818,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (((F(((r) & (F(q))))) | (F(((p) & (G(!q))))))) & (G(((!r) | (G(F(!q))))))),#r#s#p#q,2818,SAT,0.03
all,(G(!p2|Fp3)&G(!p0|GF!p3)&G(p1|!p3)&(X(p2&G!p3)|F(p0&Fp1))),#r#s#p#q,2819,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && (((<>(((r) && (<>(s))))) || (X(((p) && ([](!q))))))) && ([](((!r) || ([](<>(!q))))))),#r#s#p#q,2819,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (((F(((r) & (F(s))))) | (X(((p) & (G(!q))))))) & (G(((!r) | (G(F(!q))))))),#r#s#p#q,2819,SAT,0.03
all,(G(!p2|Fp3)&(F(p0&Fp1)|(p2&G!p3))&G(!p0|GF!p3)&G(p1|!p3)),#r#s#p#q,2820,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && (((((p) && ([](!q)))) || (<>(((r) && (<>(s))))))) && ([](((!r) || ([](<>(!q))))))),#r#s#p#q,2820,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (((((p) & (G(!q)))) | (F(((r) & (F(s))))))) & (G(((!r) | (G(F(!q))))))),#r#s#p#q,2820,SAT,0.03
all,(G(!p2|Fp3)&((p0&Fp1)|F(p2&G!p3))&G(!p0|GF!p3)&G(p1|!p3)),#r#s#p#q,2821,DIFF-SAT-UNSAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || (<>(q))))) && (((((r) && (<>(s)))) || (<>(((p) && ([](!q))))))) && ([](((!r) || ([](<>(!q))))))),#r#s#p#q,2821,UNSAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (F(q))))) & (((((r) & (F(s)))) | (F(((p) & (G(!q))))))) & (G(((!r) | (G(F(!q))))))),#r#s#p#q,2821,SAT,0.03
all,G(p1|!p3),#r#s#p#q,2822,SAT,no-time
SPIN_v651,[](((s) || (!q))),#r#s#p#q,2822,SAT,0.03
NUSMV_v260,G(((s) | (!q))),#r#s#p#q,2822,SAT,0.03
all,(G(p2|X!p1)&G(Fp0|X!p2)),#r#s#p#q,2823,SAT,no-time
SPIN_v651,(([](((p) || (X(!s))))) && ([](((<>(r)) || (X(!p)))))),#r#s#p#q,2823,SAT,0.03
NUSMV_v260,((G(((p) | (X(!s))))) & (G(((F(r)) | (X(!p)))))),#r#s#p#q,2823,SAT,0.03
all,(G(Fp0|X!p2)&G(p2|X!p1)&G(p1|!p3)),#r#s#p#q,2824,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (X(!s))))) && ([](((<>(r)) || (X(!p)))))),#r#s#p#q,2824,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (X(!s))))) & (G(((F(r)) | (X(!p)))))),#r#s#p#q,2824,SAT,0.03
all,(G(p2|X!p1)&G(p1|!p3)&((Fp2&p0)|GF(p0&Fp1))&G(Fp0|X!p2)),#r#s#p#q,2825,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (X(!s))))) && ([](((<>(r)) || (X(!p))))) && (((((r) && (<>(p)))) || ([](<>(((r) && (<>(s))))))))),#r#s#p#q,2825,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (X(!s))))) & (G(((F(r)) | (X(!p))))) & (((((r) & (F(p)))) | (G(F(((r) & (F(s))))))))),#r#s#p#q,2825,SAT,0.03
all,(G(p2|X!p1)&G(p1|!p3)&((p0&Fp1)|F(p0&Xp2))&G(Fp0|X!p2)),#r#s#p#q,2826,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (X(!s))))) && ([](((<>(r)) || (X(!p))))) && (((((r) && (<>(s)))) || (<>(((r) && (X(p)))))))),#r#s#p#q,2826,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (X(!s))))) & (G(((F(r)) | (X(!p))))) & (((((r) & (F(s)))) | (F(((r) & (X(p)))))))),#r#s#p#q,2826,SAT,0.03
all,(G(p2|X!p1)&G(p1|!p3)&(F(p0&Fp1)WF(p2&G!p3))&G(Fp0|X!p2)),#r#s#p#q,2827,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (X(!s))))) && ([](((<>(r)) || (X(!p))))) && (((<>(((p) && ([](!q))))) || ([](<>(((r) && (<>(s))))))))),#r#s#p#q,2827,TIMEOUT,300.0
